G,variable,value
9.0,AST,0.3157894736842105
8.0,AST,0.2631578947368421
7.0,AST,0.5263157894736842
6.0,AST,0.2894736842105263
5.0,AST,0.3684210526315789
4.0,AST,0.34210526315789475
3.0,AST,0.3157894736842105
2.0,AST,0.15789473684210525
1.0,AST,0.4473684210526316
82.0,AST,0.4473684210526316
81.0,AST,0.39473684210526316
80.0,AST,0.2894736842105263
79.0,AST,0.2631578947368421
78.0,AST,0.2631578947368421
77.0,AST,0.13157894736842105
76.0,AST,0.5263157894736842
75.0,AST,0.34210526315789475
74.0,AST,0.4473684210526316
73.0,AST,0.21052631578947367
72.0,AST,0.4473684210526316
71.0,AST,0.2894736842105263
70.0,AST,0.2894736842105263
69.0,AST,0.4473684210526316
68.0,AST,0.34210526315789475
67.0,AST,0.3157894736842105
66.0,AST,0.2894736842105263
65.0,AST,0.34210526315789475
64.0,AST,0.42105263157894735
63.0,AST,0.34210526315789475
62.0,AST,0.23684210526315788
61.0,AST,0.47368421052631576
60.0,AST,0.5526315789473685
59.0,AST,0.3684210526315789
58.0,AST,0.15789473684210525
57.0,AST,0.34210526315789475
56.0,AST,0.3157894736842105
55.0,AST,0.2631578947368421
54.0,AST,0.39473684210526316
53.0,AST,0.3157894736842105
52.0,AST,0.2894736842105263
51.0,AST,0.15789473684210525
50.0,AST,0.5263157894736842
49.0,AST,0.3157894736842105
48.0,AST,0.07894736842105263
47.0,AST,0.47368421052631576
46.0,AST,0.3684210526315789
45.0,AST,0.13157894736842105
44.0,AST,0.2631578947368421
43.0,AST,0.5
42.0,AST,0.15789473684210525
41.0,AST,0.39473684210526316
40.0,AST,0.5789473684210527
39.0,AST,0.3157894736842105
38.0,AST,0.2631578947368421
37.0,AST,0.39473684210526316
36.0,AST,0.3157894736842105
35.0,AST,0.5789473684210527
34.0,AST,0.39473684210526316
33.0,AST,0.3684210526315789
32.0,AST,0.2631578947368421
31.0,AST,0.10526315789473684
30.0,AST,0.5263157894736842
29.0,AST,0.34210526315789475
28.0,AST,0.34210526315789475
27.0,AST,0.21052631578947367
26.0,AST,0.2894736842105263
25.0,AST,0.3684210526315789
24.0,AST,0.39473684210526316
23.0,AST,0.47368421052631576
22.0,AST,0.34210526315789475
21.0,AST,0.3157894736842105
20.0,AST,0.4473684210526316
19.0,AST,0.39473684210526316
18.0,AST,0.39473684210526316
17.0,AST,0.39473684210526316
16.0,AST,0.3684210526315789
15.0,AST,0.15789473684210525
14.0,AST,0.10526315789473684
13.0,AST,0.3684210526315789
12.0,AST,0.23684210526315788
11.0,AST,0.23684210526315788
10.0,AST,0.3157894736842105
9.0,AST,0.2631578947368421
8.0,AST,0.34210526315789475
7.0,AST,0.5
6.0,AST,0.4473684210526316
5.0,AST,0.39473684210526316
4.0,AST,0.42105263157894735
3.0,AST,0.42105263157894735
2.0,AST,0.3157894736842105
1.0,AST,0.42105263157894735
82.0,AST,0.2631578947368421
81.0,AST,0.47368421052631576
80.0,AST,0.42105263157894735
79.0,AST,0.15789473684210525
78.0,AST,0.39473684210526316
77.0,AST,0.39473684210526316
76.0,AST,0.3684210526315789
75.0,AST,0.4473684210526316
74.0,AST,0.15789473684210525
73.0,AST,0.2894736842105263
72.0,AST,0.3157894736842105
71.0,AST,0.3684210526315789
70.0,AST,0.34210526315789475
69.0,AST,0.42105263157894735
68.0,AST,0.5789473684210527
67.0,AST,0.23684210526315788
66.0,AST,0.42105263157894735
65.0,AST,0.42105263157894735
64.0,AST,0.42105263157894735
63.0,AST,0.2894736842105263
62.0,AST,0.5526315789473685
61.0,AST,0.3684210526315789
60.0,AST,0.4473684210526316
59.0,AST,0.3684210526315789
58.0,AST,0.34210526315789475
57.0,AST,0.34210526315789475
56.0,AST,0.2631578947368421
55.0,AST,0.2631578947368421
54.0,AST,0.21052631578947367
53.0,AST,0.2631578947368421
52.0,AST,0.2631578947368421
51.0,AST,0.34210526315789475
50.0,AST,0.34210526315789475
49.0,AST,0.15789473684210525
48.0,AST,0.42105263157894735
47.0,AST,0.5
46.0,AST,0.47368421052631576
45.0,AST,0.34210526315789475
44.0,AST,0.47368421052631576
43.0,AST,0.23684210526315788
42.0,AST,0.3157894736842105
41.0,AST,0.34210526315789475
40.0,AST,0.5
39.0,AST,0.5789473684210527
38.0,AST,0.4473684210526316
37.0,AST,0.3157894736842105
36.0,AST,0.3157894736842105
35.0,AST,0.34210526315789475
34.0,AST,0.05263157894736842
33.0,AST,0.47368421052631576
32.0,AST,0.39473684210526316
31.0,AST,0.07894736842105263
30.0,AST,0.3157894736842105
29.0,AST,0.5
28.0,AST,0.2631578947368421
27.0,AST,0.42105263157894735
26.0,AST,0.18421052631578946
25.0,AST,0.3684210526315789
24.0,AST,0.42105263157894735
23.0,AST,0.3157894736842105
22.0,AST,0.3157894736842105
21.0,AST,0.23684210526315788
20.0,AST,0.34210526315789475
19.0,AST,0.4473684210526316
18.0,AST,0.5
17.0,AST,0.23684210526315788
16.0,AST,0.4473684210526316
15.0,AST,0.21052631578947367
14.0,AST,0.3157894736842105
13.0,AST,0.21052631578947367
12.0,AST,0.23684210526315788
11.0,AST,0.34210526315789475
10.0,AST,0.18421052631578946
9.0,AST,0.23684210526315788
8.0,AST,0.3684210526315789
7.0,AST,0.3684210526315789
6.0,AST,0.21052631578947367
5.0,AST,0.23684210526315788
4.0,AST,0.2894736842105263
3.0,AST,0.2894736842105263
2.0,AST,0.18421052631578946
1.0,AST,0.3684210526315789
82.0,AST,0.5
81.0,AST,0.2894736842105263
80.0,AST,0.3157894736842105
79.0,AST,0.39473684210526316
78.0,AST,0.47368421052631576
77.0,AST,0.42105263157894735
76.0,AST,0.39473684210526316
75.0,AST,0.3157894736842105
74.0,AST,0.47368421052631576
73.0,AST,0.39473684210526316
72.0,AST,0.34210526315789475
71.0,AST,0.39473684210526316
70.0,AST,0.21052631578947367
69.0,AST,0.39473684210526316
68.0,AST,0.34210526315789475
67.0,AST,0.13157894736842105
66.0,AST,0.23684210526315788
65.0,AST,0.5263157894736842
64.0,AST,0.5263157894736842
63.0,AST,0.21052631578947367
62.0,AST,0.34210526315789475
61.0,AST,0.47368421052631576
60.0,AST,0.4473684210526316
59.0,AST,0.42105263157894735
58.0,AST,0.3157894736842105
57.0,AST,0.34210526315789475
56.0,AST,0.5
55.0,AST,0.39473684210526316
54.0,AST,0.23684210526315788
53.0,AST,0.2631578947368421
52.0,AST,0.21052631578947367
51.0,AST,0.23684210526315788
50.0,AST,0.23684210526315788
49.0,AST,0.42105263157894735
48.0,AST,0.2894736842105263
47.0,AST,0.3157894736842105
46.0,AST,0.47368421052631576
45.0,AST,0.39473684210526316
44.0,AST,0.2631578947368421
43.0,AST,0.23684210526315788
42.0,AST,0.3684210526315789
41.0,AST,0.2894736842105263
40.0,AST,0.2894736842105263
39.0,AST,0.5
38.0,AST,0.34210526315789475
37.0,AST,0.42105263157894735
36.0,AST,0.4473684210526316
35.0,AST,0.23684210526315788
34.0,AST,0.34210526315789475
33.0,AST,0.4473684210526316
32.0,AST,0.21052631578947367
31.0,AST,0.4473684210526316
30.0,AST,0.07894736842105263
29.0,AST,0.39473684210526316
28.0,AST,0.2894736842105263
27.0,AST,0.39473684210526316
26.0,AST,0.2894736842105263
25.0,AST,0.5
24.0,AST,0.39473684210526316
23.0,AST,0.3157894736842105
22.0,AST,0.34210526315789475
21.0,AST,0.21052631578947367
20.0,AST,0.39473684210526316
19.0,AST,0.23684210526315788
18.0,AST,0.4473684210526316
17.0,AST,0.6578947368421053
16.0,AST,0.15789473684210525
15.0,AST,0.2631578947368421
14.0,AST,0.18421052631578946
13.0,AST,0.47368421052631576
12.0,AST,0.3157894736842105
11.0,AST,0.39473684210526316
10.0,AST,0.18421052631578946
9.0,AST,0.47368421052631576
8.0,AST,0.2894736842105263
7.0,AST,0.34210526315789475
6.0,AST,0.18421052631578946
5.0,AST,0.2894736842105263
4.0,AST,0.3157894736842105
3.0,AST,0.39473684210526316
2.0,AST,0.5526315789473685
1.0,AST,0.34210526315789475
50.0,AST,0.6842105263157895
49.0,AST,0.39473684210526316
48.0,AST,0.23684210526315788
47.0,AST,0.47368421052631576
46.0,AST,0.2631578947368421
45.0,AST,0.5526315789473685
44.0,AST,0.5
43.0,AST,0.13157894736842105
42.0,AST,0.23684210526315788
41.0,AST,0.39473684210526316
40.0,AST,0.4473684210526316
39.0,AST,0.18421052631578946
38.0,AST,0.21052631578947367
37.0,AST,0.47368421052631576
36.0,AST,0.5263157894736842
35.0,AST,0.23684210526315788
34.0,AST,0.39473684210526316
33.0,AST,0.42105263157894735
32.0,AST,0.5263157894736842
31.0,AST,0.10526315789473684
30.0,AST,0.2631578947368421
29.0,AST,0.15789473684210525
28.0,AST,0.39473684210526316
27.0,AST,0.3684210526315789
26.0,AST,0.21052631578947367
25.0,AST,0.18421052631578946
24.0,AST,0.2894736842105263
23.0,AST,0.3684210526315789
22.0,AST,0.18421052631578946
21.0,AST,0.21052631578947367
20.0,AST,0.5526315789473685
19.0,AST,0.42105263157894735
18.0,AST,0.4473684210526316
17.0,AST,0.21052631578947367
16.0,AST,0.3157894736842105
15.0,AST,0.42105263157894735
14.0,AST,0.39473684210526316
13.0,AST,0.3157894736842105
12.0,AST,0.39473684210526316
11.0,AST,0.34210526315789475
10.0,AST,0.4473684210526316
9.0,AST,0.631578947368421
8.0,AST,0.13157894736842105
7.0,AST,0.47368421052631576
6.0,AST,0.5526315789473685
5.0,AST,0.42105263157894735
4.0,AST,0.2894736842105263
3.0,AST,0.4473684210526316
2.0,AST,0.15789473684210525
1.0,AST,0.3157894736842105
82.0,AST,0.3157894736842105
81.0,AST,0.23684210526315788
80.0,AST,0.4473684210526316
79.0,AST,0.3684210526315789
78.0,AST,0.5263157894736842
77.0,AST,0.2631578947368421
76.0,AST,0.5
75.0,AST,0.5526315789473685
74.0,AST,0.5263157894736842
73.0,AST,0.4473684210526316
72.0,AST,0.2894736842105263
71.0,AST,0.42105263157894735
70.0,AST,0.18421052631578946
69.0,AST,0.5526315789473685
68.0,AST,0.42105263157894735
67.0,AST,0.4473684210526316
66.0,AST,0.39473684210526316
65.0,AST,0.23684210526315788
64.0,AST,0.3684210526315789
63.0,AST,0.2894736842105263
62.0,AST,0.42105263157894735
61.0,AST,0.2631578947368421
60.0,AST,0.47368421052631576
59.0,AST,0.3157894736842105
58.0,AST,0.4473684210526316
57.0,AST,0.8421052631578947
56.0,AST,0.5263157894736842
55.0,AST,0.2894736842105263
54.0,AST,0.47368421052631576
53.0,AST,0.3684210526315789
52.0,AST,0.2894736842105263
51.0,AST,0.3157894736842105
50.0,AST,0.05263157894736842
49.0,AST,0.34210526315789475
48.0,AST,0.2631578947368421
47.0,AST,0.6842105263157895
46.0,AST,0.2894736842105263
45.0,AST,0.6052631578947368
44.0,AST,0.3157894736842105
43.0,AST,0.47368421052631576
42.0,AST,0.4473684210526316
41.0,AST,0.15789473684210525
40.0,AST,0.2631578947368421
39.0,AST,0.2894736842105263
38.0,AST,0.3684210526315789
37.0,AST,0.34210526315789475
36.0,AST,0.5
35.0,AST,0.02631578947368421
34.0,AST,0.3157894736842105
33.0,AST,0.42105263157894735
32.0,AST,0.2631578947368421
31.0,AST,0.39473684210526316
30.0,AST,0.34210526315789475
29.0,AST,0.3157894736842105
28.0,AST,0.15789473684210525
27.0,AST,0.42105263157894735
26.0,AST,0.18421052631578946
25.0,AST,0.39473684210526316
24.0,AST,0.47368421052631576
23.0,AST,0.3157894736842105
22.0,AST,0.42105263157894735
21.0,AST,0.39473684210526316
20.0,AST,0.5263157894736842
19.0,AST,0.2894736842105263
18.0,AST,0.21052631578947367
17.0,AST,0.15789473684210525
16.0,AST,0.34210526315789475
15.0,AST,0.47368421052631576
14.0,AST,0.42105263157894735
13.0,AST,0.3157894736842105
12.0,AST,0.2894736842105263
11.0,AST,0.3684210526315789
10.0,AST,0.631578947368421
9.0,AST,0.5526315789473685
8.0,AST,0.4473684210526316
7.0,AST,0.39473684210526316
6.0,AST,0.47368421052631576
5.0,AST,0.34210526315789475
4.0,AST,0.3157894736842105
3.0,AST,0.2631578947368421
2.0,AST,0.39473684210526316
1.0,AST,0.2631578947368421
82.0,AST,0.34210526315789475
81.0,AST,0.7105263157894737
80.0,AST,0.5789473684210527
79.0,AST,0.3157894736842105
78.0,AST,0.4473684210526316
77.0,AST,0.42105263157894735
76.0,AST,0.2894736842105263
75.0,AST,0.39473684210526316
74.0,AST,0.3684210526315789
73.0,AST,0.42105263157894735
72.0,AST,0.47368421052631576
71.0,AST,0.39473684210526316
70.0,AST,0.3684210526315789
69.0,AST,0.21052631578947367
68.0,AST,0.2631578947368421
67.0,AST,0.4473684210526316
66.0,AST,0.42105263157894735
65.0,AST,0.23684210526315788
64.0,AST,0.18421052631578946
63.0,AST,0.39473684210526316
62.0,AST,0.3684210526315789
61.0,AST,0.3684210526315789
60.0,AST,0.39473684210526316
59.0,AST,0.2894736842105263
58.0,AST,0.6578947368421053
57.0,AST,0.21052631578947367
56.0,AST,0.5
55.0,AST,0.3684210526315789
54.0,AST,0.34210526315789475
53.0,AST,0.3157894736842105
52.0,AST,0.5
51.0,AST,0.5
50.0,AST,0.23684210526315788
49.0,AST,0.47368421052631576
48.0,AST,0.42105263157894735
47.0,AST,0.18421052631578946
46.0,AST,0.34210526315789475
45.0,AST,0.4473684210526316
44.0,AST,0.42105263157894735
43.0,AST,0.18421052631578946
42.0,AST,0.42105263157894735
41.0,AST,0.13157894736842105
40.0,AST,0.4473684210526316
39.0,AST,0.23684210526315788
38.0,AST,0.42105263157894735
37.0,AST,0.47368421052631576
36.0,AST,0.631578947368421
35.0,AST,0.23684210526315788
34.0,AST,0.5
33.0,AST,0.3157894736842105
32.0,AST,0.34210526315789475
31.0,AST,0.5526315789473685
30.0,AST,0.3157894736842105
29.0,AST,0.3157894736842105
28.0,AST,0.39473684210526316
27.0,AST,0.42105263157894735
26.0,AST,0.2631578947368421
25.0,AST,0.47368421052631576
24.0,AST,0.21052631578947367
23.0,AST,0.2894736842105263
22.0,AST,0.3684210526315789
21.0,AST,0.2631578947368421
20.0,AST,0.23684210526315788
19.0,AST,0.5
18.0,AST,0.2631578947368421
17.0,AST,0.5
16.0,AST,0.34210526315789475
15.0,AST,0.21052631578947367
14.0,AST,0.18421052631578946
13.0,AST,0.2631578947368421
12.0,AST,0.4473684210526316
11.0,AST,0.42105263157894735
10.0,AST,0.2894736842105263
9.0,AST,0.3684210526315789
8.0,AST,0.42105263157894735
7.0,AST,0.23684210526315788
6.0,AST,0.5
5.0,AST,0.15789473684210525
4.0,AST,0.3684210526315789
3.0,AST,0.42105263157894735
2.0,AST,0.21052631578947367
1.0,AST,0.3157894736842105
82.0,AST,0.39473684210526316
81.0,AST,0.3157894736842105
80.0,AST,0.3157894736842105
79.0,AST,0.13157894736842105
78.0,AST,0.5263157894736842
77.0,AST,0.2631578947368421
76.0,AST,0.18421052631578946
75.0,AST,0.3157894736842105
74.0,AST,0.47368421052631576
73.0,AST,0.21052631578947367
72.0,AST,0.47368421052631576
71.0,AST,0.39473684210526316
70.0,AST,0.3684210526315789
69.0,AST,0.23684210526315788
68.0,AST,0.13157894736842105
67.0,AST,0.34210526315789475
66.0,AST,0.2894736842105263
65.0,AST,0.4473684210526316
64.0,AST,0.3157894736842105
63.0,AST,0.2894736842105263
62.0,AST,0.3684210526315789
61.0,AST,0.39473684210526316
60.0,AST,0.42105263157894735
59.0,AST,0.34210526315789475
58.0,AST,0.2631578947368421
57.0,AST,0.2894736842105263
56.0,AST,0.5
55.0,AST,0.5
54.0,AST,0.5526315789473685
53.0,AST,0.5
52.0,AST,0.3157894736842105
51.0,AST,0.42105263157894735
50.0,AST,0.6578947368421053
49.0,AST,0.5
48.0,AST,0.02631578947368421
47.0,AST,0.3684210526315789
46.0,AST,0.34210526315789475
45.0,AST,0.23684210526315788
44.0,AST,0.4473684210526316
43.0,AST,0.6842105263157895
42.0,AST,0.23684210526315788
41.0,AST,0.2631578947368421
40.0,AST,0.5263157894736842
39.0,AST,0.23684210526315788
38.0,AST,0.4473684210526316
37.0,AST,0.6052631578947368
36.0,AST,0.5
35.0,AST,0.21052631578947367
34.0,AST,0.2631578947368421
33.0,AST,0.42105263157894735
32.0,AST,0.2631578947368421
31.0,AST,0.3157894736842105
30.0,AST,0.5
29.0,AST,0.47368421052631576
28.0,AST,0.2894736842105263
27.0,AST,0.07894736842105263
26.0,AST,0.2894736842105263
25.0,AST,0.5
24.0,AST,0.21052631578947367
23.0,AST,0.21052631578947367
22.0,AST,0.39473684210526316
21.0,AST,0.3157894736842105
20.0,AST,0.42105263157894735
19.0,AST,0.42105263157894735
18.0,AST,0.42105263157894735
17.0,AST,0.6842105263157895
16.0,AST,0.15789473684210525
15.0,AST,0.42105263157894735
14.0,AST,0.21052631578947367
13.0,AST,0.6052631578947368
12.0,AST,0.3157894736842105
11.0,AST,0.5
10.0,AST,0.34210526315789475
9.0,AST,0.5526315789473685
8.0,AST,0.3684210526315789
7.0,AST,0.3684210526315789
6.0,AST,0.42105263157894735
5.0,AST,0.23684210526315788
4.0,AST,0.3684210526315789
3.0,AST,0.42105263157894735
2.0,AST,0.23684210526315788
1.0,AST,0.3157894736842105
82.0,AST,0.34210526315789475
81.0,AST,0.3684210526315789
80.0,AST,0.2894736842105263
79.0,AST,0.18421052631578946
78.0,AST,0.8157894736842105
77.0,AST,0.34210526315789475
76.0,AST,0.39473684210526316
75.0,AST,0.3157894736842105
74.0,AST,0.2631578947368421
73.0,AST,0.2631578947368421
72.0,AST,0.4473684210526316
71.0,AST,0.23684210526315788
70.0,AST,0.10526315789473684
69.0,AST,0.3157894736842105
68.0,AST,0.2631578947368421
67.0,AST,0.3684210526315789
66.0,AST,0.3157894736842105
65.0,AST,0.47368421052631576
64.0,AST,0.2894736842105263
63.0,AST,0.15789473684210525
62.0,AST,0.21052631578947367
61.0,AST,0.2894736842105263
60.0,AST,0.15789473684210525
59.0,AST,0.2631578947368421
58.0,AST,0.21052631578947367
57.0,AST,0.42105263157894735
56.0,AST,0.21052631578947367
55.0,AST,0.5789473684210527
54.0,AST,0.2631578947368421
53.0,AST,0.47368421052631576
52.0,AST,0.5789473684210527
51.0,AST,0.5526315789473685
50.0,AST,0.18421052631578946
49.0,AST,0.3157894736842105
48.0,AST,0.5526315789473685
47.0,AST,0.2631578947368421
46.0,AST,0.13157894736842105
45.0,AST,0.34210526315789475
44.0,AST,0.3684210526315789
43.0,AST,0.39473684210526316
42.0,AST,0.4473684210526316
41.0,AST,0.2631578947368421
40.0,AST,0.23684210526315788
39.0,AST,0.2894736842105263
38.0,AST,0.42105263157894735
37.0,AST,0.3684210526315789
36.0,AST,0.3684210526315789
35.0,AST,0.3157894736842105
34.0,AST,0.3684210526315789
33.0,AST,0.6578947368421053
32.0,AST,0.5
31.0,AST,0.3157894736842105
30.0,AST,0.3157894736842105
29.0,AST,0.6842105263157895
28.0,AST,0.5263157894736842
27.0,AST,0.39473684210526316
26.0,AST,0.3684210526315789
25.0,AST,0.21052631578947367
24.0,AST,0.23684210526315788
23.0,AST,0.4473684210526316
22.0,AST,0.2894736842105263
21.0,AST,0.6052631578947368
20.0,AST,0.4473684210526316
19.0,AST,0.2631578947368421
18.0,AST,0.3157894736842105
17.0,AST,0.4473684210526316
16.0,AST,0.13157894736842105
15.0,AST,0.3157894736842105
14.0,AST,0.47368421052631576
13.0,AST,0.5789473684210527
12.0,AST,0.5
11.0,AST,0.631578947368421
10.0,AST,0.34210526315789475
9.0,AST,0.23684210526315788
8.0,AST,0.3157894736842105
7.0,AST,0.42105263157894735
6.0,AST,0.47368421052631576
5.0,AST,0.2631578947368421
4.0,AST,0.4473684210526316
3.0,AST,0.47368421052631576
2.0,AST,0.2631578947368421
1.0,AST,0.3684210526315789
82.0,AST,0.5
81.0,AST,0.23684210526315788
80.0,AST,0.3684210526315789
79.0,AST,0.5
78.0,AST,0.21052631578947367
77.0,AST,0.6842105263157895
76.0,AST,0.5
75.0,AST,0.2894736842105263
74.0,AST,0.5263157894736842
73.0,AST,0.5
72.0,AST,0.34210526315789475
71.0,AST,0.39473684210526316
70.0,AST,0.8421052631578947
69.0,AST,0.42105263157894735
68.0,AST,0.2894736842105263
67.0,AST,0.47368421052631576
66.0,AST,0.631578947368421
65.0,AST,0.42105263157894735
64.0,AST,0.2894736842105263
63.0,AST,0.2894736842105263
62.0,AST,0.15789473684210525
61.0,AST,0.39473684210526316
60.0,AST,0.2631578947368421
59.0,AST,0.18421052631578946
58.0,AST,0.39473684210526316
57.0,AST,0.39473684210526316
56.0,AST,0.3684210526315789
55.0,AST,0.4473684210526316
54.0,AST,0.34210526315789475
53.0,AST,0.13157894736842105
52.0,AST,0.3157894736842105
51.0,AST,0.39473684210526316
50.0,AST,0.3157894736842105
49.0,AST,0.2894736842105263
48.0,AST,0.4473684210526316
47.0,AST,0.5263157894736842
46.0,AST,0.3157894736842105
45.0,AST,0.2631578947368421
44.0,AST,0.15789473684210525
43.0,AST,0.5526315789473685
42.0,AST,0.42105263157894735
41.0,AST,0.5
40.0,AST,0.5789473684210527
39.0,AST,0.2894736842105263
38.0,AST,0.42105263157894735
37.0,AST,0.47368421052631576
36.0,AST,0.39473684210526316
35.0,AST,0.5
34.0,AST,0.5263157894736842
33.0,AST,0.3684210526315789
32.0,AST,0.3157894736842105
31.0,AST,0.5263157894736842
30.0,AST,0.5263157894736842
29.0,AST,0.5789473684210527
28.0,AST,0.34210526315789475
27.0,AST,0.34210526315789475
26.0,AST,0.23684210526315788
25.0,AST,0.42105263157894735
24.0,AST,0.6052631578947368
23.0,AST,0.42105263157894735
22.0,AST,0.4473684210526316
21.0,AST,0.631578947368421
20.0,AST,0.07894736842105263
19.0,AST,0.42105263157894735
18.0,AST,0.7631578947368421
17.0,AST,0.3157894736842105
16.0,AST,0.42105263157894735
15.0,AST,0.5789473684210527
14.0,AST,0.4473684210526316
13.0,AST,0.21052631578947367
12.0,AST,0.23684210526315788
11.0,AST,0.5526315789473685
10.0,AST,0.23684210526315788
9.0,AST,0.42105263157894735
8.0,AST,0.39473684210526316
7.0,AST,0.5526315789473685
5.0,AST,0.4473684210526316
4.0,AST,0.4473684210526316
3.0,AST,0.47368421052631576
2.0,AST,0.5526315789473685
1.0,AST,0.39473684210526316
82.0,AST,0.3684210526315789
81.0,AST,0.631578947368421
80.0,AST,0.631578947368421
79.0,AST,0.21052631578947367
78.0,AST,0.47368421052631576
77.0,AST,0.2894736842105263
76.0,AST,0.23684210526315788
75.0,AST,0.2894736842105263
74.0,AST,0.42105263157894735
73.0,AST,0.3157894736842105
72.0,AST,0.3157894736842105
71.0,AST,0.6052631578947368
70.0,AST,0.4473684210526316
69.0,AST,0.5263157894736842
68.0,AST,0.5263157894736842
67.0,AST,0.42105263157894735
66.0,AST,0.5263157894736842
65.0,AST,0.21052631578947367
64.0,AST,0.5789473684210527
63.0,AST,0.34210526315789475
62.0,AST,0.7368421052631579
61.0,AST,0.5526315789473685
60.0,AST,0.3684210526315789
59.0,AST,0.631578947368421
58.0,AST,0.39473684210526316
57.0,AST,0.5526315789473685
56.0,AST,0.6578947368421053
