G,variable,value
5.0,3P,5.0
4.0,3P,7.0
3.0,3P,3.0
2.0,3P,1.0
1.0,3P,8.0
82.0,3P,15.0
81.0,3P,12.0
80.0,3P,9.0
79.0,3P,10.0
78.0,3P,13.0
77.0,3P,3.0
76.0,3P,3.0
75.0,3P,7.0
74.0,3P,7.0
73.0,3P,5.0
72.0,3P,8.0
71.0,3P,3.0
70.0,3P,10.0
69.0,3P,11.0
68.0,3P,5.0
67.0,3P,5.0
66.0,3P,4.0
65.0,3P,6.0
64.0,3P,4.0
63.0,3P,10.0
62.0,3P,6.0
61.0,3P,9.0
60.0,3P,5.0
59.0,3P,6.0
58.0,3P,2.0
57.0,3P,11.0
56.0,3P,11.0
55.0,3P,9.0
54.0,3P,6.0
53.0,3P,12.0
52.0,3P,8.0
51.0,3P,2.0
50.0,3P,10.0
49.0,3P,12.0
48.0,3P,4.0
47.0,3P,3.0
46.0,3P,1.0
45.0,3P,4.0
44.0,3P,8.0
43.0,3P,9.0
42.0,3P,10.0
41.0,3P,7.0
40.0,3P,4.0
39.0,3P,4.0
38.0,3P,11.0
37.0,3P,5.0
36.0,3P,7.0
35.0,3P,8.0
34.0,3P,5.0
33.0,3P,6.0
32.0,3P,6.0
31.0,3P,2.0
30.0,3P,8.0
29.0,3P,12.0
28.0,3P,5.0
27.0,3P,4.0
26.0,3P,9.0
25.0,3P,4.0
24.0,3P,7.0
23.0,3P,6.0
22.0,3P,10.0
21.0,3P,7.0
20.0,3P,9.0
19.0,3P,7.0
18.0,3P,7.0
17.0,3P,7.0
16.0,3P,9.0
15.0,3P,6.0
14.0,3P,5.0
13.0,3P,12.0
12.0,3P,3.0
11.0,3P,7.0
10.0,3P,5.0
9.0,3P,7.0
8.0,3P,8.0
7.0,3P,2.0
6.0,3P,2.0
5.0,3P,1.0
4.0,3P,1.0
3.0,3P,2.0
2.0,3P,2.0
1.0,3P,2.0
82.0,3P,4.0
81.0,3P,5.0
80.0,3P,3.0
79.0,3P,3.0
78.0,3P,6.0
77.0,3P,5.0
76.0,3P,2.0
75.0,3P,5.0
74.0,3P,5.0
73.0,3P,0.0
72.0,3P,2.0
71.0,3P,1.0
70.0,3P,1.0
69.0,3P,6.0
68.0,3P,3.0
67.0,3P,6.0
66.0,3P,7.0
65.0,3P,5.0
64.0,3P,3.0
63.0,3P,3.0
62.0,3P,5.0
61.0,3P,4.0
60.0,3P,1.0
59.0,3P,1.0
58.0,3P,3.0
57.0,3P,5.0
56.0,3P,2.0
55.0,3P,5.0
54.0,3P,5.0
53.0,3P,3.0
52.0,3P,3.0
51.0,3P,7.0
50.0,3P,4.0
49.0,3P,4.0
48.0,3P,7.0
47.0,3P,1.0
46.0,3P,2.0
45.0,3P,2.0
44.0,3P,11.0
43.0,3P,4.0
42.0,3P,3.0
41.0,3P,2.0
40.0,3P,3.0
39.0,3P,5.0
38.0,3P,0.0
37.0,3P,6.0
36.0,3P,5.0
35.0,3P,3.0
34.0,3P,8.0
33.0,3P,8.0
32.0,3P,9.0
31.0,3P,3.0
30.0,3P,4.0
29.0,3P,11.0
28.0,3P,11.0
27.0,3P,6.0
26.0,3P,2.0
25.0,3P,3.0
24.0,3P,2.0
23.0,3P,11.0
22.0,3P,3.0
21.0,3P,5.0
20.0,3P,4.0
19.0,3P,3.0
18.0,3P,10.0
17.0,3P,3.0
16.0,3P,3.0
15.0,3P,5.0
14.0,3P,8.0
13.0,3P,4.0
12.0,3P,4.0
11.0,3P,10.0
10.0,3P,3.0
9.0,3P,3.0
8.0,3P,4.0
7.0,3P,5.0
6.0,3P,8.0
5.0,3P,2.0
4.0,3P,4.0
3.0,3P,1.0
2.0,3P,5.0
1.0,3P,6.0
82.0,3P,3.0
81.0,3P,2.0
80.0,3P,2.0
79.0,3P,4.0
78.0,3P,0.0
77.0,3P,2.0
76.0,3P,1.0
75.0,3P,2.0
74.0,3P,2.0
73.0,3P,4.0
72.0,3P,4.0
71.0,3P,1.0
70.0,3P,3.0
69.0,3P,0.0
68.0,3P,5.0
67.0,3P,0.0
66.0,3P,2.0
65.0,3P,3.0
64.0,3P,1.0
63.0,3P,1.0
62.0,3P,0.0
61.0,3P,4.0
60.0,3P,1.0
59.0,3P,1.0
58.0,3P,2.0
57.0,3P,2.0
56.0,3P,0.0
55.0,3P,3.0
54.0,3P,4.0
53.0,3P,0.0
52.0,3P,0.0
51.0,3P,2.0
50.0,3P,2.0
49.0,3P,2.0
48.0,3P,2.0
47.0,3P,2.0
46.0,3P,2.0
45.0,3P,0.0
44.0,3P,0.0
43.0,3P,0.0
42.0,3P,1.0
41.0,3P,1.0
40.0,3P,1.0
39.0,3P,0.0
38.0,3P,2.0
37.0,3P,0.0
36.0,3P,0.0
35.0,3P,0.0
34.0,3P,4.0
33.0,3P,1.0
32.0,3P,0.0
31.0,3P,1.0
30.0,3P,2.0
29.0,3P,5.0
28.0,3P,2.0
27.0,3P,5.0
26.0,3P,2.0
25.0,3P,4.0
24.0,3P,1.0
23.0,3P,0.0
22.0,3P,0.0
21.0,3P,1.0
20.0,3P,1.0
19.0,3P,1.0
18.0,3P,2.0
17.0,3P,1.0
16.0,3P,5.0
15.0,3P,3.0
14.0,3P,2.0
13.0,3P,1.0
12.0,3P,2.0
11.0,3P,4.0
10.0,3P,1.0
9.0,3P,2.0
8.0,3P,1.0
7.0,3P,1.0
5.0,3P,1.0
4.0,3P,2.0
3.0,3P,2.0
2.0,3P,0.0
1.0,3P,2.0
82.0,3P,1.0
81.0,3P,2.0
80.0,3P,0.0
79.0,3P,2.0
78.0,3P,1.0
77.0,3P,0.0
76.0,3P,2.0
75.0,3P,2.0
74.0,3P,2.0
73.0,3P,1.0
72.0,3P,2.0
71.0,3P,4.0
70.0,3P,3.0
69.0,3P,3.0
68.0,3P,1.0
67.0,3P,1.0
66.0,3P,0.0
65.0,3P,2.0
64.0,3P,2.0
63.0,3P,3.0
62.0,3P,6.0
61.0,3P,0.0
60.0,3P,1.0
59.0,3P,0.0
58.0,3P,1.0
57.0,3P,0.0
56.0,3P,2.0
55.0,3P,3.0
54.0,3P,5.0
53.0,3P,4.0
52.0,3P,1.0
51.0,3P,0.0
49.0,3P,2.0
48.0,3P,0.0
47.0,3P,0.0
46.0,3P,0.0
45.0,3P,1.0
44.0,3P,1.0
43.0,3P,2.0
42.0,3P,0.0
41.0,3P,0.0
40.0,3P,2.0
39.0,3P,1.0
38.0,3P,1.0
37.0,3P,1.0
36.0,3P,0.0
35.0,3P,2.0
34.0,3P,2.0
33.0,3P,0.0
32.0,3P,1.0
31.0,3P,0.0
30.0,3P,1.0
29.0,3P,2.0
28.0,3P,1.0
27.0,3P,0.0
26.0,3P,2.0
25.0,3P,0.0
24.0,3P,1.0
23.0,3P,0.0
22.0,3P,0.0
21.0,3P,1.0
20.0,3P,0.0
19.0,3P,2.0
18.0,3P,2.0
17.0,3P,0.0
16.0,3P,6.0
15.0,3P,0.0
14.0,3P,2.0
13.0,3P,3.0
12.0,3P,1.0
11.0,3P,2.0
10.0,3P,1.0
9.0,3P,2.0
8.0,3P,0.0
7.0,3P,0.0
6.0,3P,0.0
5.0,3P,2.0
4.0,3P,0.0
3.0,3P,1.0
2.0,3P,3.0
1.0,3P,2.0
82.0,3P,1.0
81.0,3P,1.0
80.0,3P,2.0
79.0,3P,0.0
78.0,3P,0.0
77.0,3P,3.0
75.0,3P,2.0
74.0,3P,0.0
73.0,3P,1.0
72.0,3P,3.0
71.0,3P,2.0
70.0,3P,4.0
69.0,3P,1.0
68.0,3P,2.0
67.0,3P,1.0
66.0,3P,1.0
65.0,3P,2.0
64.0,3P,0.0
63.0,3P,0.0
62.0,3P,0.0
61.0,3P,3.0
60.0,3P,3.0
59.0,3P,3.0
58.0,3P,1.0
57.0,3P,0.0
56.0,3P,2.0
55.0,3P,4.0
54.0,3P,0.0
53.0,3P,0.0
52.0,3P,2.0
51.0,3P,3.0
50.0,3P,0.0
49.0,3P,2.0
48.0,3P,2.0
47.0,3P,1.0
46.0,3P,0.0
45.0,3P,2.0
44.0,3P,2.0
43.0,3P,2.0
41.0,3P,0.0
39.0,3P,0.0
38.0,3P,1.0
37.0,3P,1.0
36.0,3P,0.0
35.0,3P,0.0
34.0,3P,0.0
32.0,3P,1.0
31.0,3P,0.0
30.0,3P,0.0
29.0,3P,2.0
28.0,3P,1.0
27.0,3P,3.0
26.0,3P,1.0
25.0,3P,0.0
24.0,3P,3.0
23.0,3P,3.0
22.0,3P,2.0
21.0,3P,0.0
20.0,3P,0.0
19.0,3P,3.0
18.0,3P,3.0
17.0,3P,3.0
16.0,3P,4.0
15.0,3P,1.0
14.0,3P,3.0
13.0,3P,3.0
12.0,3P,2.0
11.0,3P,1.0
10.0,3P,2.0
9.0,3P,3.0
8.0,3P,1.0
7.0,3P,0.0
6.0,3P,2.0
5.0,3P,1.0
4.0,3P,0.0
3.0,3P,0.0
2.0,3P,2.0
1.0,3P,0.0
82.0,3P,0.0
81.0,3P,1.0
80.0,3P,0.0
79.0,3P,0.0
78.0,3P,0.0
77.0,3P,1.0
76.0,3P,0.0
75.0,3P,0.0
74.0,3P,3.0
73.0,3P,0.0
72.0,3P,3.0
71.0,3P,0.0
70.0,3P,0.0
69.0,3P,0.0
68.0,3P,0.0
67.0,3P,0.0
66.0,3P,4.0
65.0,3P,1.0
64.0,3P,2.0
63.0,3P,1.0
62.0,3P,2.0
61.0,3P,4.0
60.0,3P,5.0
59.0,3P,8.0
58.0,3P,5.0
57.0,3P,3.0
56.0,3P,4.0
55.0,3P,1.0
54.0,3P,0.0
53.0,3P,0.0
52.0,3P,1.0
51.0,3P,4.0
50.0,3P,1.0
49.0,3P,4.0
48.0,3P,1.0
47.0,3P,1.0
46.0,3P,3.0
45.0,3P,0.0
43.0,3P,2.0
42.0,3P,2.0
40.0,3P,0.0
39.0,3P,0.0
38.0,3P,1.0
37.0,3P,0.0
36.0,3P,1.0
35.0,3P,0.0
33.0,3P,2.0
31.0,3P,1.0
30.0,3P,3.0
29.0,3P,2.0
28.0,3P,2.0
27.0,3P,4.0
26.0,3P,1.0
25.0,3P,3.0
24.0,3P,3.0
23.0,3P,1.0
22.0,3P,2.0
21.0,3P,4.0
20.0,3P,2.0
19.0,3P,0.0
18.0,3P,0.0
17.0,3P,3.0
16.0,3P,0.0
15.0,3P,1.0
14.0,3P,3.0
12.0,3P,1.0
11.0,3P,0.0
10.0,3P,1.0
9.0,3P,0.0
8.0,3P,0.0
7.0,3P,0.0
6.0,3P,0.0
5.0,3P,0.0
4.0,3P,1.0
82.0,3P,0.0
81.0,3P,0.0
80.0,3P,1.0
79.0,3P,2.0
78.0,3P,3.0
77.0,3P,2.0
76.0,3P,1.0
75.0,3P,4.0
74.0,3P,0.0
73.0,3P,3.0
72.0,3P,1.0
71.0,3P,2.0
70.0,3P,2.0
69.0,3P,2.0
68.0,3P,1.0
67.0,3P,2.0
66.0,3P,3.0
65.0,3P,1.0
64.0,3P,1.0
63.0,3P,2.0
62.0,3P,2.0
61.0,3P,1.0
60.0,3P,1.0
59.0,3P,2.0
58.0,3P,0.0
57.0,3P,5.0
56.0,3P,2.0
55.0,3P,2.0
54.0,3P,4.0
53.0,3P,4.0
52.0,3P,0.0
51.0,3P,1.0
50.0,3P,1.0
49.0,3P,3.0
48.0,3P,1.0
47.0,3P,1.0
46.0,3P,3.0
45.0,3P,2.0
44.0,3P,2.0
43.0,3P,1.0
42.0,3P,1.0
41.0,3P,1.0
40.0,3P,1.0
39.0,3P,0.0
38.0,3P,2.0
37.0,3P,1.0
36.0,3P,0.0
35.0,3P,2.0
34.0,3P,1.0
32.0,3P,0.0
30.0,3P,0.0
29.0,3P,2.0
28.0,3P,0.0
27.0,3P,2.0
26.0,3P,1.0
25.0,3P,1.0
24.0,3P,1.0
23.0,3P,0.0
22.0,3P,2.0
21.0,3P,3.0
20.0,3P,0.0
19.0,3P,1.0
18.0,3P,1.0
17.0,3P,1.0
16.0,3P,2.0
15.0,3P,3.0
14.0,3P,0.0
13.0,3P,0.0
12.0,3P,0.0
11.0,3P,0.0
10.0,3P,3.0
9.0,3P,0.0
7.0,3P,0.0
6.0,3P,0.0
5.0,3P,1.0
4.0,3P,1.0
3.0,3P,0.0
2.0,3P,0.0
1.0,3P,1.0
82.0,3P,0.0
81.0,3P,0.0
80.0,3P,1.0
79.0,3P,1.0
78.0,3P,0.0
75.0,3P,0.0
74.0,3P,1.0
73.0,3P,1.0
72.0,3P,1.0
71.0,3P,1.0
70.0,3P,1.0
69.0,3P,0.0
68.0,3P,0.0
67.0,3P,0.0
66.0,3P,0.0
65.0,3P,0.0
64.0,3P,1.0
63.0,3P,0.0
61.0,3P,0.0
60.0,3P,0.0
59.0,3P,0.0
58.0,3P,0.0
57.0,3P,1.0
55.0,3P,0.0
54.0,3P,0.0
53.0,3P,1.0
52.0,3P,1.0
51.0,3P,0.0
50.0,3P,0.0
49.0,3P,2.0
48.0,3P,1.0
47.0,3P,1.0
46.0,3P,0.0
45.0,3P,4.0
44.0,3P,0.0
43.0,3P,1.0
42.0,3P,1.0
41.0,3P,3.0
40.0,3P,3.0
39.0,3P,0.0
38.0,3P,2.0
37.0,3P,1.0
36.0,3P,1.0
35.0,3P,1.0
34.0,3P,2.0
33.0,3P,1.0
32.0,3P,2.0
31.0,3P,2.0
30.0,3P,1.0
29.0,3P,1.0
28.0,3P,1.0
27.0,3P,0.0
26.0,3P,2.0
25.0,3P,2.0
24.0,3P,3.0
23.0,3P,2.0
22.0,3P,2.0
21.0,3P,2.0
20.0,3P,0.0
19.0,3P,2.0
18.0,3P,1.0
17.0,3P,0.0
16.0,3P,0.0
15.0,3P,1.0
14.0,3P,3.0
13.0,3P,0.0
12.0,3P,4.0
11.0,3P,0.0
10.0,3P,2.0
9.0,3P,4.0
8.0,3P,1.0
7.0,3P,3.0
6.0,3P,0.0
5.0,3P,0.0
4.0,3P,0.0
3.0,3P,0.0
2.0,3P,0.0
1.0,3P,2.0
82.0,3P,2.0
81.0,3P,2.0
80.0,3P,1.0
79.0,3P,1.0
78.0,3P,6.0
77.0,3P,3.0
76.0,3P,2.0
75.0,3P,1.0
74.0,3P,5.0
73.0,3P,10.0
72.0,3P,5.0
71.0,3P,4.0
70.0,3P,3.0
69.0,3P,4.0
68.0,3P,6.0
67.0,3P,5.0
66.0,3P,4.0
65.0,3P,3.0
64.0,3P,4.0
63.0,3P,3.0
62.0,3P,2.0
61.0,3P,6.0
60.0,3P,4.0
59.0,3P,3.0
58.0,3P,3.0
57.0,3P,4.0
56.0,3P,1.0
55.0,3P,3.0
54.0,3P,3.0
53.0,3P,5.0
52.0,3P,2.0
51.0,3P,1.0
50.0,3P,3.0
49.0,3P,3.0
48.0,3P,6.0
47.0,3P,9.0
46.0,3P,4.0
45.0,3P,1.0
44.0,3P,2.0
43.0,3P,3.0
42.0,3P,1.0
41.0,3P,0.0
40.0,3P,2.0
39.0,3P,3.0
38.0,3P,4.0
37.0,3P,8.0
36.0,3P,1.0
35.0,3P,2.0
34.0,3P,6.0
33.0,3P,6.0
32.0,3P,1.0
31.0,3P,1.0
30.0,3P,1.0
29.0,3P,5.0
28.0,3P,9.0
27.0,3P,4.0
26.0,3P,5.0
25.0,3P,4.0
24.0,3P,5.0
23.0,3P,6.0
22.0,3P,1.0
21.0,3P,2.0
20.0,3P,5.0
19.0,3P,3.0
18.0,3P,2.0
17.0,3P,0.0
16.0,3P,4.0
15.0,3P,0.0
14.0,3P,3.0
13.0,3P,4.0
12.0,3P,0.0
11.0,3P,3.0
10.0,3P,0.0
9.0,3P,0.0
8.0,3P,6.0
7.0,3P,2.0
6.0,3P,5.0
5.0,3P,3.0
4.0,3P,4.0
3.0,3P,2.0
2.0,3P,3.0
1.0,3P,3.0
82.0,3P,4.0
81.0,3P,3.0
80.0,3P,0.0
79.0,3P,0.0
78.0,3P,3.0
77.0,3P,0.0
76.0,3P,2.0
75.0,3P,2.0
74.0,3P,0.0
73.0,3P,5.0
72.0,3P,8.0
71.0,3P,2.0
70.0,3P,3.0
69.0,3P,3.0
68.0,3P,3.0
67.0,3P,3.0
66.0,3P,2.0
65.0,3P,3.0
64.0,3P,5.0
63.0,3P,0.0
62.0,3P,2.0
61.0,3P,5.0
60.0,3P,3.0
59.0,3P,1.0
58.0,3P,1.0
57.0,3P,3.0
56.0,3P,1.0
55.0,3P,3.0
54.0,3P,7.0
53.0,3P,0.0
52.0,3P,4.0
51.0,3P,4.0
50.0,3P,3.0
49.0,3P,4.0
48.0,3P,4.0
47.0,3P,0.0
46.0,3P,3.0
45.0,3P,4.0
44.0,3P,2.0
43.0,3P,4.0
42.0,3P,1.0
41.0,3P,3.0
40.0,3P,6.0
39.0,3P,5.0
38.0,3P,4.0
37.0,3P,3.0
36.0,3P,1.0
35.0,3P,4.0
34.0,3P,1.0
33.0,3P,1.0
32.0,3P,1.0
31.0,3P,5.0
30.0,3P,4.0
29.0,3P,4.0
28.0,3P,2.0
27.0,3P,3.0
26.0,3P,5.0
25.0,3P,1.0
24.0,3P,1.0
23.0,3P,3.0
22.0,3P,3.0
21.0,3P,2.0
20.0,3P,1.0
19.0,3P,3.0
18.0,3P,1.0
17.0,3P,1.0
16.0,3P,5.0
15.0,3P,2.0
14.0,3P,3.0
13.0,3P,2.0
12.0,3P,1.0
11.0,3P,2.0
10.0,3P,5.0
9.0,3P,1.0
8.0,3P,2.0
7.0,3P,0.0
6.0,3P,1.0
5.0,3P,1.0
4.0,3P,1.0
3.0,3P,2.0
2.0,3P,0.0
1.0,3P,1.0
82.0,3P,2.0
81.0,3P,1.0
80.0,3P,1.0
79.0,3P,0.0
78.0,3P,3.0
77.0,3P,4.0
76.0,3P,3.0
75.0,3P,2.0
74.0,3P,3.0
73.0,3P,3.0
72.0,3P,3.0
71.0,3P,3.0
70.0,3P,3.0
69.0,3P,0.0
68.0,3P,6.0
67.0,3P,5.0
66.0,3P,1.0
65.0,3P,4.0
64.0,3P,3.0
63.0,3P,4.0
62.0,3P,1.0
61.0,3P,1.0
60.0,3P,2.0
59.0,3P,0.0
58.0,3P,2.0
57.0,3P,1.0
56.0,3P,0.0
55.0,3P,2.0
54.0,3P,2.0
53.0,3P,2.0
52.0,3P,1.0
51.0,3P,1.0
50.0,3P,2.0
49.0,3P,3.0
48.0,3P,1.0
47.0,3P,2.0
46.0,3P,3.0
45.0,3P,1.0
44.0,3P,1.0
43.0,3P,1.0
42.0,3P,0.0
41.0,3P,3.0
40.0,3P,2.0
39.0,3P,2.0
38.0,3P,3.0
37.0,3P,4.0
36.0,3P,1.0
35.0,3P,2.0
34.0,3P,1.0
33.0,3P,0.0
32.0,3P,1.0
31.0,3P,2.0
30.0,3P,1.0
29.0,3P,1.0
28.0,3P,1.0
27.0,3P,1.0
26.0,3P,4.0
25.0,3P,3.0
24.0,3P,0.0
23.0,3P,4.0
22.0,3P,2.0
21.0,3P,0.0
20.0,3P,4.0
19.0,3P,2.0
18.0,3P,0.0
17.0,3P,0.0
16.0,3P,0.0
15.0,3P,0.0
14.0,3P,0.0
13.0,3P,0.0
12.0,3P,0.0
11.0,3P,1.0
10.0,3P,2.0
9.0,3P,1.0
8.0,3P,0.0
7.0,3P,2.0
6.0,3P,2.0
5.0,3P,0.0
4.0,3P,1.0
3.0,3P,0.0
2.0,3P,0.0
1.0,3P,2.0
82.0,3P,4.0
81.0,3P,2.0
80.0,3P,4.0
79.0,3P,2.0
78.0,3P,2.0
77.0,3P,1.0
76.0,3P,1.0
75.0,3P,1.0
74.0,3P,3.0
73.0,3P,0.0
72.0,3P,2.0
70.0,3P,4.0
69.0,3P,2.0
68.0,3P,1.0
67.0,3P,1.0
66.0,3P,2.0
65.0,3P,2.0
64.0,3P,4.0
63.0,3P,2.0
62.0,3P,0.0
61.0,3P,1.0
60.0,3P,1.0
59.0,3P,2.0
58.0,3P,1.0
57.0,3P,3.0
56.0,3P,0.0
55.0,3P,2.0
54.0,3P,3.0
53.0,3P,1.0
52.0,3P,0.0
51.0,3P,3.0
50.0,3P,1.0
49.0,3P,1.0
47.0,3P,3.0
46.0,3P,3.0
45.0,3P,1.0
44.0,3P,2.0
42.0,3P,2.0
41.0,3P,2.0
40.0,3P,0.0
38.0,3P,1.0
37.0,3P,2.0
36.0,3P,0.0
35.0,3P,1.0
34.0,3P,1.0
33.0,3P,1.0
32.0,3P,2.0
30.0,3P,0.0
29.0,3P,1.0
28.0,3P,1.0
27.0,3P,1.0
26.0,3P,1.0
25.0,3P,1.0
24.0,3P,0.0
23.0,3P,0.0
22.0,3P,0.0
21.0,3P,2.0
20.0,3P,0.0
19.0,3P,3.0
18.0,3P,1.0
17.0,3P,0.0
16.0,3P,1.0
15.0,3P,2.0
14.0,3P,0.0
13.0,3P,0.0
12.0,3P,1.0
11.0,3P,1.0
10.0,3P,2.0
9.0,3P,1.0
8.0,3P,2.0
7.0,3P,1.0
6.0,3P,2.0
5.0,3P,1.0
4.0,3P,2.0
3.0,3P,1.0
2.0,3P,1.0
1.0,3P,1.0
82.0,3P,1.0
81.0,3P,0.0
80.0,3P,0.0
78.0,3P,0.0
76.0,3P,0.0
75.0,3P,0.0
74.0,3P,0.0
73.0,3P,1.0
72.0,3P,0.0
71.0,3P,0.0
70.0,3P,0.0
69.0,3P,1.0
68.0,3P,1.0
67.0,3P,1.0
66.0,3P,1.0
65.0,3P,0.0
64.0,3P,1.0
63.0,3P,2.0
61.0,3P,0.0
60.0,3P,0.0
59.0,3P,0.0
58.0,3P,1.0
57.0,3P,1.0
56.0,3P,0.0
55.0,3P,1.0
54.0,3P,2.0
53.0,3P,0.0
52.0,3P,0.0
51.0,3P,0.0
50.0,3P,0.0
49.0,3P,0.0
48.0,3P,1.0
47.0,3P,1.0
46.0,3P,2.0
45.0,3P,0.0
44.0,3P,1.0
43.0,3P,0.0
41.0,3P,1.0
40.0,3P,2.0
39.0,3P,0.0
38.0,3P,1.0
37.0,3P,0.0
36.0,3P,0.0
35.0,3P,2.0
34.0,3P,3.0
33.0,3P,0.0
32.0,3P,2.0
31.0,3P,1.0
30.0,3P,0.0
29.0,3P,3.0
27.0,3P,0.0
26.0,3P,1.0
25.0,3P,1.0
24.0,3P,1.0
23.0,3P,1.0
22.0,3P,2.0
21.0,3P,0.0
20.0,3P,2.0
19.0,3P,2.0
18.0,3P,1.0
17.0,3P,1.0
16.0,3P,2.0
14.0,3P,0.0
13.0,3P,1.0
12.0,3P,1.0
11.0,3P,3.0
10.0,3P,0.0
9.0,3P,0.0
7.0,3P,1.0
6.0,3P,0.0
5.0,3P,0.0
4.0,3P,0.0
2.0,3P,0.0
1.0,3P,1.0
82.0,3P,1.0
81.0,3P,0.0
80.0,3P,2.0
79.0,3P,0.0
78.0,3P,0.0
76.0,3P,0.0
75.0,3P,1.0
73.0,3P,0.0
72.0,3P,0.0
71.0,3P,0.0
70.0,3P,0.0
68.0,3P,1.0
67.0,3P,1.0
66.0,3P,0.0
64.0,3P,0.0
63.0,3P,1.0
61.0,3P,2.0
60.0,3P,1.0
56.0,3P,1.0
55.0,3P,2.0
54.0,3P,2.0
53.0,3P,1.0
52.0,3P,1.0
51.0,3P,0.0
50.0,3P,1.0
49.0,3P,0.0
48.0,3P,2.0
47.0,3P,0.0
46.0,3P,1.0
44.0,3P,0.0
43.0,3P,0.0
42.0,3P,0.0
41.0,3P,1.0
40.0,3P,1.0
39.0,3P,0.0
38.0,3P,1.0
35.0,3P,1.0
34.0,3P,0.0
30.0,3P,0.0
29.0,3P,2.0
28.0,3P,0.0
27.0,3P,0.0
26.0,3P,0.0
24.0,3P,1.0
23.0,3P,0.0
21.0,3P,0.0
20.0,3P,1.0
17.0,3P,1.0
16.0,3P,0.0
14.0,3P,0.0
13.0,3P,0.0
11.0,3P,0.0
9.0,3P,0.0
8.0,3P,0.0
7.0,3P,0.0
6.0,3P,1.0
5.0,3P,1.0
4.0,3P,0.0
2.0,3P,2.0
80.0,3P,1.0
79.0,3P,2.0
78.0,3P,1.0
75.0,3P,0.0
74.0,3P,0.0
71.0,3P,0.0
68.0,3P,0.0
63.0,3P,2.0
61.0,3P,0.0
60.0,3P,1.0
55.0,3P,0.0
52.0,3P,0.0
50.0,3P,0.0
48.0,3P,0.0
47.0,3P,0.0
45.0,3P,1.0
41.0,3P,3.0
40.0,3P,1.0
39.0,3P,0.0
36.0,3P,1.0
30.0,3P,0.0
28.0,3P,1.0
26.0,3P,1.0
25.0,3P,0.0
23.0,3P,1.0
18.0,3P,4.0
13.0,3P,1.0
12.0,3P,0.0
10.0,3P,2.0
9.0,3P,0.0
3.0,3P,0.0
2.0,3P,0.0
78.0,3P,0.0
73.0,3P,0.0
68.0,3P,1.0
67.0,3P,2.0
59.0,3P,0.0
58.0,3P,2.0
56.0,3P,2.0
55.0,3P,0.0
54.0,3P,1.0
53.0,3P,0.0
50.0,3P,1.0
45.0,3P,1.0
42.0,3P,0.0
41.0,3P,2.0
40.0,3P,1.0
39.0,3P,1.0
37.0,3P,5.0
34.0,3P,0.0
33.0,3P,1.0
30.0,3P,1.0
27.0,3P,0.0
25.0,3P,1.0
22.0,3P,0.0
20.0,3P,0.0
18.0,3P,1.0
17.0,3P,1.0
13.0,3P,0.0
12.0,3P,0.0
10.0,3P,2.0
4.0,3P,2.0
3.0,3P,1.0
82.0,3P,2.0
81.0,3P,2.0
80.0,3P,2.0
79.0,3P,1.0
78.0,3P,2.0
77.0,3P,1.0
76.0,3P,1.0
75.0,3P,1.0
72.0,3P,0.0
71.0,3P,2.0
70.0,3P,2.0
69.0,3P,2.0
68.0,3P,1.0
67.0,3P,1.0
66.0,3P,3.0
65.0,3P,4.0
64.0,3P,1.0
63.0,3P,3.0
62.0,3P,2.0
61.0,3P,3.0
60.0,3P,1.0
59.0,3P,1.0
58.0,3P,1.0
57.0,3P,4.0
56.0,3P,4.0
55.0,3P,3.0
53.0,3P,4.0
52.0,3P,1.0
51.0,3P,2.0
50.0,3P,5.0
45.0,3P,2.0
44.0,3P,2.0
43.0,3P,1.0
42.0,3P,1.0
41.0,3P,1.0
40.0,3P,5.0
38.0,3P,2.0
37.0,3P,2.0
36.0,3P,2.0
35.0,3P,3.0
33.0,3P,3.0
32.0,3P,4.0
30.0,3P,3.0
27.0,3P,2.0
26.0,3P,1.0
22.0,3P,1.0
21.0,3P,1.0
20.0,3P,6.0
18.0,3P,1.0
16.0,3P,2.0
15.0,3P,0.0
14.0,3P,1.0
13.0,3P,1.0
12.0,3P,0.0
11.0,3P,0.0
10.0,3P,0.0
9.0,3P,0.0
8.0,3P,1.0
7.0,3P,1.0
6.0,3P,2.0
5.0,3P,0.0
4.0,3P,1.0
3.0,3P,0.0
2.0,3P,0.0
1.0,3P,1.0
64.0,3PA,37.0
63.0,3PA,37.0
62.0,3PA,36.0
61.0,3PA,30.0
60.0,3PA,49.0
59.0,3PA,42.0
58.0,3PA,26.0
57.0,3PA,39.0
56.0,3PA,34.0
55.0,3PA,29.0
54.0,3PA,43.0
53.0,3PA,32.0
52.0,3PA,36.0
51.0,3PA,37.0
50.0,3PA,23.0
49.0,3PA,29.0
48.0,3PA,30.0
47.0,3PA,35.0
46.0,3PA,36.0
45.0,3PA,33.0
44.0,3PA,35.0
43.0,3PA,32.0
42.0,3PA,34.0
41.0,3PA,42.0
40.0,3PA,49.0
39.0,3PA,28.0
38.0,3PA,23.0
37.0,3PA,29.0
36.0,3PA,36.0
35.0,3PA,38.0
34.0,3PA,37.0
33.0,3PA,19.0
32.0,3PA,25.0
31.0,3PA,38.0
30.0,3PA,32.0
29.0,3PA,40.0
28.0,3PA,33.0
27.0,3PA,32.0
26.0,3PA,27.0
25.0,3PA,38.0
24.0,3PA,31.0
23.0,3PA,36.0
22.0,3PA,27.0
21.0,3PA,35.0
